,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
283,847,60,RL,68,8935,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,1,1,0.0,1,0,831,831,GasA,5,Y,4,831,829,0,1660,0,0,2,1,3,1,4,7,7,0,0,Attchd,2002,2,2,493,3,3,2,144,68,0,0,0,0,0,0,na,0,7,2009,WD ,195000
284,1629,80,RL,68,9125,Pave,na,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4,3,1,1,0.0,1,0,384,384,GasA,4,Y,4,812,670,0,1482,0,0,2,1,3,1,4,7,7,1,3,Attchd,1992,3,2,392,3,3,2,100,25,0,0,0,0,0,0,na,0,7,2007,WD ,163900
285,2073,20,RL,68,11075,Pave,na,3,Lvl,3,Corner,2,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,3,1,4,299.0,2,891,0,1190,GasA,5,Y,4,1522,0,0,1522,0,0,2,0,3,1,3,7,7,1,3,Attchd,1984,3,2,552,3,3,2,0,77,0,0,168,0,0,4,na,0,2,2007,WD ,182000
286,960,20,RL,113,13438,Pave,na,2,HLS,3,Corner,2,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5,3,4,6,1758.0,1,0,432,2190,GasA,5,Y,4,2036,0,0,2036,1,0,2,0,3,1,5,9,7,1,5,Attchd,2008,3,3,780,3,3,2,90,154,0,0,0,0,0,0,na,0,7,2009,WD ,410000
287,955,20,RL,82,11070,Pave,na,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,4,55.0,1,0,1527,1582,GasA,3,Y,4,1595,0,0,1595,1,0,2,0,2,1,3,5,7,0,0,Detchd,1991,1,2,672,3,3,2,0,0,0,0,0,0,0,0,na,0,4,2009,COD,152000
288,2476,60,RL,65,7800,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,3,1,1,0.0,1,0,891,891,GasA,5,Y,4,891,795,0,1686,0,0,2,1,3,1,4,8,7,0,0,Attchd,2005,3,2,462,3,3,2,144,101,0,0,0,0,0,0,na,0,4,2006,WD ,184000
289,1590,90,RM,78,7060,Pave,na,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4,4,4,6,1309.0,1,0,35,1344,GasA,5,Y,4,1344,0,0,1344,2,0,2,0,2,2,3,8,7,0,0,Attchd,1997,3,4,784,3,3,2,0,0,0,0,0,0,0,0,na,0,11,2008,WD ,206300
290,2913,90,RL,68,11836,Pave,na,2,Lvl,3,Corner,2,Mitchel,Norm,Norm,Duplex,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,4,149.0,1,0,1503,1652,GasA,3,Y,4,1652,0,0,1652,0,0,2,0,4,2,3,8,7,0,0,2Types,1970,1,3,928,3,3,2,0,0,0,0,0,0,0,0,na,0,3,2006,WD ,146500
291,149,50,RL,60,8382,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,832,832,GasA,3,Y,3,832,505,0,1337,0,0,1,0,3,1,3,5,7,0,0,Attchd,1956,1,1,263,3,3,2,0,0,0,0,0,0,0,0,na,0,2,2010,WD ,108000
292,2525,80,RL,102,10192,Pave,na,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,1,1,0.0,1,0,570,570,GasA,4,Y,4,1222,698,0,1920,0,0,3,0,4,1,4,8,7,1,3,Attchd,1968,2,2,487,3,3,2,0,98,0,0,0,0,0,4,na,0,9,2006,WD ,170000
293,1470,120,RM,68,4426,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4,3,2,6,662.0,1,0,186,848,GasA,5,Y,4,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0,Attchd,2004,2,2,420,3,3,2,140,0,0,0,0,0,0,0,na,0,2,2008,WD ,145000
294,412,120,RL,24,2280,Pave,na,3,Lvl,3,FR2,2,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,435.0,2,622,0,1057,GasA,3,Y,4,1055,0,0,1055,0,1,2,0,2,1,3,4,7,1,2,Attchd,1975,2,2,440,3,3,2,0,27,0,0,0,0,0,0,na,0,8,2009,WD ,123000
295,1399,120,RL,68,2887,Pave,na,3,HLS,3,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,2,6,1003.0,1,0,288,1291,GasA,5,Y,4,1291,0,0,1291,1,0,1,0,2,1,4,6,7,1,4,Attchd,1996,1,2,431,3,3,2,307,0,0,0,0,0,0,0,na,0,11,2008,WD ,173000
296,183,30,RM,60,8520,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0,624,624,GasA,4,Y,4,720,0,0,720,0,0,1,0,2,1,3,5,7,0,0,Detchd,2005,1,2,484,3,3,2,106,0,0,0,0,0,0,0,na,0,5,2010,WD ,105900
297,974,180,RM,21,1596,Pave,na,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,4,6,462.0,1,0,0,462,GasA,3,Y,4,526,462,0,988,1,0,1,0,2,1,3,5,7,0,0,BuiltIn,1973,1,1,297,3,3,2,120,101,0,0,0,0,0,2,na,0,11,2009,WD ,91000
298,930,50,RL,78,15600,Pave,na,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3,3,1,4,312.0,3,507,248,1067,GasW,2,N,4,986,537,0,1523,1,0,2,0,3,1,2,7,2,1,3,Attchd,1949,1,1,295,3,3,2,0,0,81,0,0,0,0,0,na,0,10,2009,WD ,158000
299,881,60,RL,65,9313,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,864,864,GasA,5,Y,4,864,864,0,1728,0,0,2,1,3,1,4,7,7,0,0,Attchd,2004,2,2,572,3,3,2,187,56,0,0,0,0,0,0,na,0,4,2009,WD ,190000
300,1180,120,RL,22,11064,Pave,na,1,Lvl,3,CulDSac,2,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,2,560.0,6,670,0,1230,GasA,5,Y,4,1239,0,0,1239,1,0,1,1,1,1,4,4,7,1,2,Attchd,1995,3,2,477,3,3,2,172,24,0,0,0,0,0,0,na,0,8,2008,WD ,217500
301,1553,50,RM,75,9000,Pave,na,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,3,3,CBlock,3,3,1,5,330.0,1,0,821,1151,GasA,4,Y,3,1151,804,0,1955,0,0,2,0,4,1,3,7,7,0,0,Attchd,1958,3,1,356,3,3,2,0,0,0,0,0,0,0,0,na,0,1,2008,WD ,165500
302,928,70,RL,75,12000,Pave,na,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,275.0,1,0,429,704,GasA,5,Y,4,860,704,0,1564,0,0,1,1,3,1,2,7,7,1,4,Attchd,1941,1,1,234,3,3,2,0,0,0,0,0,0,0,0,na,0,7,2009,WD ,174500
303,1512,80,RL,62,7692,Pave,na,3,Bnk,3,Inside,1,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,3,3,1,0.0,1,0,416,416,GasA,4,Y,3,1204,0,0,1204,0,0,1,0,3,1,3,6,7,0,0,Basment,1954,1,1,312,3,3,2,0,0,0,0,0,0,0,0,na,0,11,2008,WD ,100000
304,3,20,RL,81,14267,Pave,na,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,3,3,CBlock,3,3,1,5,923.0,1,0,406,1329,GasA,3,Y,4,1329,0,0,1329,0,0,1,1,3,1,4,6,7,0,0,Attchd,1958,1,1,312,3,3,2,393,36,0,0,0,0,0,0,Gar2,12500,6,2010,WD ,172000
305,2140,20,RL,75,9675,Pave,na,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,330.0,3,432,102,864,GasA,3,Y,4,879,0,0,879,0,0,1,0,3,1,3,5,7,0,0,Attchd,1975,1,2,440,3,3,2,0,80,0,0,0,0,0,0,na,0,9,2007,Con,120000
306,553,20,RH,60,8400,Pave,na,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0,721,721,GasA,4,Y,4,841,0,0,841,0,0,1,0,2,1,3,4,7,0,0,CarPort,1950,1,1,294,3,3,0,250,0,24,0,0,0,0,0,na,0,9,2009,WD ,82000
307,2594,50,RL,50,7500,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,784,784,GasA,5,Y,3,900,412,0,1312,0,0,1,1,3,1,3,6,7,0,0,Detchd,1953,1,2,649,3,3,2,0,28,0,0,0,0,0,0,na,0,10,2006,WD ,127000
308,1314,75,RM,60,9600,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,4,3,1,3,319.0,1,0,416,735,OthW,2,N,4,1134,924,0,2058,0,0,1,1,3,1,3,8,7,1,4,Detchd,1950,1,2,396,2,2,1,0,0,259,0,0,0,0,0,na,0,4,2008,WD ,129500
309,366,120,RL,68,5814,Pave,na,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,3,6,1036.0,1,0,184,1220,GasA,4,Y,4,1360,0,0,1360,1,0,1,0,1,1,4,4,7,1,5,Attchd,1984,2,2,565,3,3,2,63,0,0,0,0,0,0,0,na,0,8,2009,COD,187500
310,1462,20,RL,68,14860,Pave,na,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,5,3,4,6,1538.0,1,0,240,1778,GasA,5,Y,4,1786,0,0,1786,1,0,2,0,3,1,4,6,7,1,4,Attchd,2002,2,3,715,3,3,2,182,35,0,0,0,0,0,0,na,0,6,2008,WD ,300000
311,2541,60,RL,68,14803,Pave,na,2,Lvl,3,CulDSac,2,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,3,416.0,1,0,409,825,GasA,4,Y,4,1097,896,0,1993,0,0,2,1,4,1,3,8,7,1,4,Attchd,1971,2,2,495,3,3,2,0,66,0,0,0,0,0,2,na,0,6,2006,WD ,190000
312,2088,50,RL,50,7550,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0,951,951,GasW,2,N,4,986,376,0,1362,0,0,2,0,4,1,3,7,7,0,0,Detchd,1920,1,1,280,2,3,1,0,0,0,0,0,0,0,3,na,0,3,2007,WD ,96000
313,527,60,FV,65,8125,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4,3,1,6,812.0,1,0,280,1092,GasA,5,Y,4,1112,438,0,1550,1,0,2,0,2,1,4,7,7,0,0,Attchd,2007,3,2,438,3,3,2,0,168,0,0,0,0,0,0,na,0,10,2009,WD ,241000
314,1824,20,RL,40,13673,Pave,na,2,Lvl,3,CulDSac,2,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0,1140,1140,GasA,3,Y,4,1696,0,0,1696,0,0,1,1,3,1,3,8,5,1,3,Attchd,1962,2,1,349,3,3,2,0,30,0,0,0,0,0,0,na,0,3,2007,WD ,143900
315,2918,160,RM,21,1533,Pave,na,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,3,408.0,1,0,138,546,GasA,3,Y,4,546,546,0,1092,0,0,1,1,3,1,3,5,7,0,0,CarPort,1970,1,1,286,3,3,2,0,0,0,0,0,0,0,0,na,0,12,2006,WD ,87550
316,49,120,RL,61,7658,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,1,6,456.0,1,0,1296,1752,GasA,5,Y,4,1752,0,0,1752,1,0,2,0,2,1,5,6,7,1,4,Attchd,2005,2,2,576,3,3,2,196,82,0,0,0,0,0,0,na,0,2,2010,WD ,319900
317,2332,60,RL,63,12292,Pave,na,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,4,3,PConc,5,4,4,6,205.0,1,0,889,1094,GasA,5,Y,4,1102,1371,0,2473,0,0,2,1,4,1,4,11,7,1,4,BuiltIn,2006,3,3,675,3,3,2,246,39,0,0,0,0,0,0,na,0,7,2006,New,356383
318,826,20,RL,122,11923,Pave,na,2,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,1,0.0,1,0,1800,1800,GasA,5,Y,4,1800,0,0,1800,0,0,2,0,2,1,5,7,7,0,0,Attchd,2007,3,2,702,3,3,2,288,136,0,0,0,0,0,0,na,0,5,2009,WD ,239000
319,1108,60,RL,91,10010,Pave,na,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320.0,4,3,PConc,4,3,3,4,228.0,6,852,0,1080,GasA,5,Y,4,1108,1089,0,2197,1,0,2,1,4,1,4,9,7,1,4,Attchd,1993,3,3,783,3,3,2,385,99,0,0,0,0,0,0,na,0,7,2008,WD ,287500
320,2041,50,RM,68,12358,Pave,na,2,Lvl,3,Inside,2,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,360.0,1,0,360,720,GasA,3,Y,4,854,0,528,1382,0,0,1,1,2,1,3,7,7,0,0,Detchd,1991,1,2,660,3,3,2,237,0,0,0,0,0,0,0,na,0,5,2007,WD ,128500
321,57,60,RL,63,8577,Pave,na,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,847,847,GasA,5,Y,4,847,886,0,1733,0,0,2,1,3,1,4,7,7,1,4,BuiltIn,2004,3,2,433,3,3,2,144,48,0,0,0,0,0,0,na,0,4,2010,WD ,185088
322,520,20,FV,72,8640,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,1402,1402,GasA,5,Y,4,1402,0,0,1402,0,0,2,0,3,1,4,7,7,0,0,Attchd,2008,2,2,625,3,3,2,205,126,0,0,0,0,0,0,na,0,5,2009,WD ,229800
323,2305,20,RL,62,10447,Pave,na,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,516.0,1,0,348,864,GasA,3,Y,4,887,0,0,887,0,1,1,0,3,1,3,5,7,0,0,Attchd,1984,2,1,288,3,3,2,140,0,0,0,0,0,0,0,na,0,12,2007,WD ,124500
324,2533,20,RL,80,9600,Pave,na,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,758.0,1,0,293,1051,GasA,4,Y,4,1051,0,0,1051,1,0,1,0,3,1,3,6,7,0,0,Attchd,1968,2,2,504,3,3,2,0,0,0,0,0,0,0,0,na,0,7,2006,WD ,142000
325,2852,70,RL,69,4899,Pave,na,3,HLS,3,Corner,2,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,305.0,1,0,450,755,GasA,5,Y,4,755,755,0,1510,0,0,1,0,3,1,3,6,7,0,0,Detchd,1920,1,1,216,3,3,2,0,0,164,0,0,0,0,0,na,0,6,2006,WD ,149000
326,1198,90,RL,87,9246,Pave,na,2,Lvl,3,Inside,2,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3,3,1,1,0.0,1,0,1656,1656,GasA,3,Y,4,1656,0,0,1656,0,0,2,0,4,2,3,8,7,0,0,Detchd,1973,1,2,506,3,3,2,0,211,0,0,0,0,0,0,na,0,11,2008,WD ,135000
327,1681,120,RL,68,4928,Pave,na,2,Lvl,3,Inside,2,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,120.0,1,0,958,1078,GasA,3,Y,4,958,0,0,958,0,0,2,0,2,1,3,5,7,1,3,Attchd,1977,2,2,440,3,3,2,0,205,0,0,0,0,0,0,na,0,2,2007,WD ,128000
328,1773,20,RL,68,12692,Pave,na,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,1231.0,1,0,1969,3200,GasA,5,Y,4,3228,0,0,3228,1,0,3,0,4,1,4,10,7,1,4,Attchd,1992,2,2,546,3,3,2,264,75,291,0,0,0,0,0,na,0,5,2007,WD ,430000
329,1825,20,RL,84,7476,Pave,na,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,812.0,1,0,228,1040,GasA,3,Y,4,1040,0,0,1040,1,0,1,1,3,1,3,5,7,0,0,Detchd,1991,3,2,686,3,3,2,188,0,0,0,0,0,0,0,na,0,6,2007,WD ,145000
330,2208,50,RL,53,5362,Pave,na,3,Lvl,3,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0,661,661,GasA,5,Y,4,661,589,0,1250,0,0,2,0,3,1,3,8,7,1,4,Detchd,1985,1,2,552,3,3,2,242,0,81,0,0,0,0,0,na,0,11,2007,WD ,139000
331,1646,80,RL,78,12090,Pave,na,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,1,1,0.0,1,0,585,585,GasA,5,Y,4,1140,728,0,1868,0,0,3,1,3,1,3,7,7,1,3,BuiltIn,1984,3,2,477,3,3,2,268,112,0,0,147,0,0,0,na,0,1,2007,WD ,178000
332,1060,60,RL,96,12539,Pave,na,3,Lvl,3,Inside,2,NridgHt,PosN,Norm,1Fam,2Story,10,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,5,3,PConc,5,3,4,6,1082.0,1,0,538,1620,GasA,5,Y,4,1632,1158,0,2790,1,0,2,1,4,1,5,10,7,1,5,BuiltIn,2005,3,4,1150,3,3,2,30,200,0,0,192,0,0,0,na,0,6,2008,WD ,460000
333,748,75,RL,68,11888,Pave,Pave,2,Bnk,3,Inside,2,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,844,844,GasA,4,N,3,1445,689,0,2134,0,0,2,0,5,1,4,10,7,0,0,Detchd,1930,1,2,441,3,3,2,0,60,268,0,0,0,0,0,na,0,7,2009,WD ,214500
334,2846,190,RH,68,7082,Pave,na,3,Lvl,3,Inside,2,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,2,1,0.0,1,0,686,686,GasA,4,Y,4,948,980,0,1928,0,0,2,0,5,2,3,10,7,0,0,na,1980,0,0,0,0,0,0,0,0,228,0,0,0,0,0,na,0,7,2006,WD ,160000
335,493,60,RL,68,8755,Pave,na,2,Lvl,3,FR2,2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,1,5,772.0,1,0,220,992,GasA,5,Y,4,1022,1038,0,2060,1,0,2,1,3,1,4,8,7,1,3,BuiltIn,1999,2,2,390,3,3,2,0,0,0,168,0,0,0,4,na,0,6,2009,WD ,214000
336,694,50,RM,68,4080,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0,901,901,GasA,4,Y,4,861,517,0,1378,0,0,1,0,3,1,4,6,7,0,0,Detchd,1920,1,1,162,2,2,1,54,0,40,0,0,0,0,0,na,0,6,2009,WD ,128900
337,2283,190,RL,68,32463,Pave,na,3,Low,3,Inside,1,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,3,4,1159.0,1,0,90,1249,GasA,5,Y,4,1622,0,0,1622,1,0,1,0,3,1,3,7,7,1,3,2Types,1975,3,4,1356,3,3,2,439,0,0,0,0,0,0,0,na,0,3,2007,WD ,168000
338,1800,60,FV,112,12217,Pave,na,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,na,0.0,4,3,PConc,5,3,3,6,745.0,1,0,210,955,GasA,5,Y,4,955,925,0,1880,1,0,2,1,3,1,5,8,7,1,4,Attchd,2007,3,3,880,3,3,2,168,127,0,0,0,0,0,0,na,0,12,2007,New,310013
339,1632,120,RL,68,3696,Pave,na,3,Lvl,3,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,0,1074,1074,GasA,5,Y,4,1088,0,0,1088,0,0,1,1,2,1,4,5,7,0,0,Attchd,1987,2,2,461,3,3,2,0,74,137,0,0,0,0,0,na,0,10,2007,WD ,170000
340,2624,20,RL,70,7560,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,369.0,1,0,671,1040,GasA,3,Y,3,1040,0,0,1040,0,0,1,0,3,1,3,6,7,0,0,Attchd,1959,2,1,286,3,3,2,140,0,252,0,0,0,0,2,na,0,7,2006,WD ,133700
341,2197,70,RL,55,10592,Pave,na,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,2,1,1,0.0,1,0,602,602,GasA,3,Y,4,900,602,0,1502,0,0,1,1,3,1,4,7,7,2,3,Detchd,1923,1,1,180,3,3,2,96,0,112,0,53,0,0,0,na,0,8,2007,WD ,165000
342,1045,160,RM,21,1680,Pave,na,3,Lvl,3,Inside,2,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,3,3,CBlock,3,3,1,5,358.0,1,0,125,483,GasA,3,Y,4,483,504,0,987,0,0,1,1,2,1,3,5,7,0,0,Detchd,1971,1,1,264,3,3,2,0,0,0,0,0,0,0,0,na,0,8,2008,WD ,89500
